lsoa11cd,lsoa11nm,eco_active_unemployed11,pop11
E01004542,Wandsworth 021D,37,1234
E01004543,Wandsworth 027A,29,1364
E01004544,Wandsworth 021E,34,1165
E01004545,Wandsworth 027B,33,1414
E01004546,Wandsworth 027C,33,1241
E01004547,Wandsworth 029C,49,1072
E01004548,Wandsworth 029D,69,1760
E01004549,Wandsworth 027D,33,1311
E01004550,Wandsworth 017D,35,1014
E01004551,Wandsworth 012E,55,1552
E01004552,Wandsworth 008C,44,1799
E01004553,Wandsworth 015A,44,1373
E01004554,Wandsworth 009A,19,1240
E01004555,Wandsworth 017E,27,1178
E01004556,Wandsworth 009B,18,1148
E01004557,Wandsworth 015B,33,1156
E01004558,Wandsworth 015C,27,1251
E01004559,Wandsworth 015D,22,985
E01004560,Wandsworth 001A,63,1661
E01004562,Wandsworth 002B,84,1395
E01004563,Wandsworth 002C,112,1551
E01004564,Wandsworth 002D,53,1546
E01004565,Wandsworth 005A,46,1431
E01004566,Wandsworth 001B,45,1299
E01004567,Wandsworth 002E,131,1745
E01004568,Wandsworth 013A,70,1343
E01004569,Wandsworth 023A,53,1942
E01004570,Wandsworth 023B,87,1423
E01004571,Wandsworth 023C,78,1284
E01004572,Wandsworth 016A,67,1256
E01004573,Wandsworth 023D,60,1248
E01004574,Wandsworth 013B,119,1246
E01004575,Wandsworth 013C,63,1355
E01004576,Wandsworth 013D,59,1144
E01004577,Wandsworth 003C,40,1559
E01004579,Wandsworth 004B,66,1279
E01004580,Wandsworth 004C,74,1701
E01004581,Wandsworth 004D,53,1551
E01004582,Wandsworth 001C,53,1741
E01004583,Wandsworth 001D,29,1393
E01004584,Wandsworth 003D,116,1237
E01004585,Wandsworth 008D,48,1595
E01004586,Wandsworth 009C,39,1597
E01004587,Wandsworth 009D,42,1439
E01004588,Wandsworth 008E,40,1657
E01004589,Wandsworth 009E,30,1403
E01004590,Wandsworth 005B,67,1379
E01004591,Wandsworth 005C,68,1503
E01004592,Wandsworth 005D,66,1308
E01004593,Wandsworth 025A,39,1512
E01004594,Wandsworth 020D,26,1250
E01004595,Wandsworth 025B,42,1442
E01004596,Wandsworth 020E,15,1224
E01004597,Wandsworth 025C,43,1364
E01004598,Wandsworth 025D,35,1512
E01004599,Wandsworth 025E,24,1086
E01004600,Wandsworth 018C,85,1579
E01004601,Wandsworth 018D,57,1754
E01004602,Wandsworth 010C,31,1376
E01004604,Wandsworth 006A,32,1200
E01004605,Wandsworth 006B,30,1339
E01004606,Wandsworth 006C,25,1398
E01004607,Wandsworth 006D,41,1330
E01004608,Wandsworth 006E,54,1391
E01004609,Wandsworth 010E,41,1854
E01004610,Wandsworth 033C,48,1544
E01004611,Wandsworth 032B,56,1228
E01004612,Wandsworth 032C,73,1348
E01004613,Wandsworth 033D,89,1215
E01004614,Wandsworth 034A,73,1695
E01004615,Wandsworth 034B,84,1284
E01004616,Wandsworth 034C,98,1793
E01004617,Wandsworth 034D,70,1369
E01004618,Wandsworth 032D,34,1214
E01004619,Wandsworth 015E,34,1028
E01004620,Wandsworth 019C,55,1277
E01004621,Wandsworth 019D,31,1319
E01004622,Wandsworth 024D,93,2041
E01004623,Wandsworth 019E,41,1316
E01004624,Wandsworth 024E,47,1255
E01004625,Wandsworth 027E,23,962
E01004626,Wandsworth 027F,28,1441
E01004627,Wandsworth 019F,38,1222
E01004628,Wandsworth 022A,63,1880
E01004629,Wandsworth 020F,28,1192
E01004630,Wandsworth 022B,55,1263
E01004631,Wandsworth 022C,48,1133
E01004632,Wandsworth 028A,37,1142
E01004633,Wandsworth 022D,62,1195
E01004634,Wandsworth 028B,48,1207
E01004635,Wandsworth 028C,57,1294
E01004636,Wandsworth 028D,53,1134
E01004637,Wandsworth 028E,62,1133
E01004638,Wandsworth 011B,27,1046
E01004639,Wandsworth 011C,31,1384
E01004640,Wandsworth 011D,35,1415
E01004641,Wandsworth 011E,48,1443
E01004642,Wandsworth 016B,50,1398
E01004643,Wandsworth 016C,58,1499
E01004644,Wandsworth 016D,47,1449
E01004645,Wandsworth 016E,87,1423
E01004646,Westminster 002A,31,1116
E01004647,Westminster 001A,35,1081
E01004648,Westminster 002B,68,1840
E01004649,Westminster 001B,30,1248
E01004650,Westminster 002C,49,1536
E01004651,Westminster 003A,47,1610
E01004652,Westminster 017A,81,1585
E01004653,Westminster 014A,41,1461
E01004654,Westminster 014B,58,1938
E01004656,Westminster 014D,88,1773
E01004657,Westminster 012A,28,1255
E01004658,Westminster 012B,44,1328
E01004659,Westminster 008A,50,1560
E01004660,Westminster 008B,45,1448
E01004661,Westminster 012C,82,1576
E01004662,Westminster 012D,54,1645
E01004663,Westminster 012E,33,1321
E01004665,Westminster 024A,58,998
E01004666,Westminster 023B,40,841
E01004667,Westminster 023C,56,1082
E01004668,Westminster 023D,50,1023
E01004669,Westminster 024B,73,1209
E01004670,Westminster 009A,152,1779
E01004674,Westminster 005A,126,1519
E01004675,Westminster 005B,125,1760
E01004676,Westminster 006A,82,1349
E01004677,Westminster 005C,92,1512
E01004678,Westminster 005D,112,1542
E01004679,Westminster 005E,126,1605
E01004680,Westminster 015A,39,1186
E01004681,Westminster 016A,58,1862
E01004682,Westminster 016B,59,1386
E01004683,Westminster 015B,34,1341
E01004684,Westminster 015C,74,1274
E01004686,Westminster 015E,61,1237
E01004687,Westminster 019A,20,1316
E01004688,Westminster 019B,21,1778
E01004689,Westminster 019C,21,974
E01004690,Westminster 019D,20,1089
E01004691,Westminster 019E,25,1256
E01004692,Westminster 019F,10,1266
E01004693,Westminster 017B,49,1140
E01004694,Westminster 016C,61,1565
E01004695,Westminster 017C,31,1132
E01004696,Westminster 017D,69,1171
E01004697,Westminster 016D,53,1280
E01004698,Westminster 017E,58,1362
E01004699,Westminster 017F,107,1997
E01004700,Westminster 016E,47,1489
E01004701,Westminster 007A,32,1296
E01004702,Westminster 009E,127,1848
E01004703,Westminster 007B,56,1750
E01004705,Westminster 007D,34,1165
E01004706,Westminster 006B,42,1318
E01004707,Westminster 006C,38,1534
E01004708,Westminster 006D,66,1341
E01004709,Westminster 007E,42,1316
E01004710,Westminster 002D,73,1133
E01004711,Westminster 002E,76,1290
E01004712,Westminster 008C,46,1468
E01004713,Westminster 011A,42,1554
E01004714,Westminster 011B,31,1864
E01004715,Westminster 013A,51,1543
E01004716,Westminster 011C,23,1172
E01004717,Westminster 011D,39,1326
E01004718,Westminster 004A,108,1505
E01004719,Westminster 004B,78,1391
E01004720,Westminster 004C,83,1427
E01004721,Westminster 004D,124,1497
E01004722,Westminster 004E,164,1769
E01004723,Westminster 005F,129,1757
E01004724,Westminster 001C,59,1365
E01004725,Westminster 003B,37,1170
E01004726,Westminster 003C,49,1370
E01004727,Westminster 008D,35,1684
E01004728,Westminster 003D,51,1194
E01004729,Westminster 003E,50,1198
E01004730,Westminster 001D,45,1227
E01004731,Westminster 020A,34,1575
E01004732,Westminster 020B,112,1153
E01004733,Westminster 020C,67,1664
E01004734,Westminster 018A,100,1735
E01004735,Westminster 018B,56,1640
E01004736,Westminster 018C,28,1589
E01004737,Westminster 024C,51,980
E01004738,Westminster 024D,39,1117
E01004739,Westminster 024E,24,1166
E01004740,Westminster 021A,67,1140
E01004741,Westminster 024F,38,1018
E01004742,Westminster 022A,41,1233
E01004743,Westminster 021B,65,1106
E01004744,Westminster 020D,49,1049
E01004745,Westminster 021C,72,1729
E01004746,Westminster 021D,71,1076
E01004747,Westminster 021E,73,1819
E01004748,Westminster 020E,40,1183
E01004749,Westminster 022B,79,2043
E01004750,Westminster 023E,54,1425
E01004751,Westminster 022C,42,1475
E01004752,Westminster 022D,86,1386
E01004753,Westminster 022E,62,1605
E01004754,Westminster 010A,60,1067
E01004755,Westminster 010B,102,1733
E01004756,Westminster 006E,87,1485
E01004757,Westminster 010C,72,1140
E01004760,Westminster 014E,72,1270
E01004761,Westminster 018D,40,1678
E01004762,Westminster 011E,48,1729
E01004763,Westminster 013B,85,2023
E01004765,Westminster 013D,86,1762
E01032512,Westminster 010F,149,1746
E01032513,Westminster 010G,76,927
E01032562,Bromley 040D,60,1021
E01032563,Bromley 040E,33,1002
E01032564,Lewisham 037E,81,866
E01032565,Lewisham 038E,61,926
E01032566,Bexley 029D,77,1212
E01032567,Greenwich 033D,79,1222
E01032568,Bromley 041E,57,1059
E01032569,Croydon 045E,92,1180
E01032570,Bromley 042D,36,1124
E01032572,Ealing 040D,43,1300
E01032573,Hounslow 029E,39,1319
E01032574,Enfield 037E,95,1388
E01032575,Haringey 037D,100,1296
E01032576,Harrow 032E,40,1222
E01032577,Hillingdon 033E,44,1225
E01032579,Lewisham 039E,94,1142
E01032580,Barking and Dagenham 023F,64,961
E01032581,Redbridge 034G,85,1228
E01032582,Lambeth 036E,103,1587
E01032583,Southwark 034D,62,1359
E01032584,Southwark 034E,57,1045
E01032623,Sutton 025E,27,1254
E01032637,Southwark 003F,12,1187
E01032638,Southwark 003G,16,1093
E01032639,Southwark 014F,69,1434
E01032640,Southwark 003H,31,1172
E01032646,Southwark 003I,37,1408
E01032719,Southwark 014G,69,981
E01032720,Southwark 009F,69,1390
E01032722,Southwark 012F,113,1737
E01032739,City of London 001F,23,971
E01032740,City of London 001G,29,1044
E01032741,Havering 013E,37,893
E01032742,Havering 013F,43,948
E01032743,Ealing 010F,96,1473
E01032744,Ealing 010G,54,1013
E01032764,Tower Hamlets 004E,56,1112
E01032765,Tower Hamlets 004F,68,1207
E01032766,Tower Hamlets 021E,57,1131
E01032767,Tower Hamlets 021F,47,1509
E01032768,Tower Hamlets 025E,36,1172
E01032769,Tower Hamlets 025F,58,1042
E01032770,Tower Hamlets 032B,72,1004
E01032771,Tower Hamlets 033B,45,914
E01032772,Tower Hamlets 032C,56,943
E01032773,Tower Hamlets 032D,72,1291
E01032774,Tower Hamlets 032E,89,999
E01032775,Tower Hamlets 031F,44,981
E01032776,Tower Hamlets 028E,43,973
E01032777,Tower Hamlets 028F,49,941
E01032778,Tower Hamlets 028G,47,965
E01032779,Tower Hamlets 028H,39,892
E01032780,Tower Hamlets 028I,37,1209
E01032781,Tower Hamlets 033C,41,1362
E01032782,Tower Hamlets 033D,89,1265
E01032783,Tower Hamlets 031G,75,1187
E01032784,Tower Hamlets 004G,48,1241
E01032785,Tower Hamlets 010E,65,1108
E01032786,Tower Hamlets 010F,82,1118
E01032787,Tower Hamlets 011F,145,1842
E01032788,Hammersmith and Fulham 023D,54,876
E01032789,Hammersmith and Fulham 023E,38,928
E01032790,Hammersmith and Fulham 023F,25,826
E01032803,Southwark 003J,35,1207
E01032805,Southwark 022F,151,1880
E01032834,Southwark 003K,22,1064
E01033000,Hounslow 025F,77,1208
E01033030,Hounslow 025G,63,1319
E01033081,Hounslow 003F,50,1020
E01033082,Hounslow 003G,40,954
E01033083,Hounslow 018F,52,1297
E01033084,Hounslow 018G,89,1326
E01033085,Haringey 020E,90,1473
E01033086,Haringey 020F,65,786
E01033093,Wandsworth 010F,31,1307
E01033098,Wandsworth 002F,35,926
E01033099,Wandsworth 004E,47,863
E01033100,Wandsworth 002G,49,1050
E01033101,Wandsworth 004F,35,1106
E01033132,Wandsworth 002H,46,904
E01033133,Wandsworth 004G,32,1043
E01033135,Wandsworth 010G,16,874
E01033146,Enfield 025F,101,1083
E01033148,Enfield 003F,104,1295
E01033150,Enfield 003G,77,1145
E01033151,Enfield 025G,87,997
E01033153,Waltham Forest 020G,152,1759
E01033207,Lambeth 004F,84,1333
E01033208,Lambeth 004G,59,1493
E01033320,Lewisham 017E,64,1167
E01033322,Lewisham 017F,53,1050
E01033324,Lewisham 008E,70,1242
E01033325,Lewisham 008F,44,1134
E01033327,Lewisham 012F,82,1240
E01033341,Lewisham 012G,61,964
E01033424,Brent 017F,135,1207
E01033455,Brent 031G,78,902
E01033456,Brent 027F,158,1491
E01033457,Brent 017G,52,1327
E01033463,Brent 003G,111,2168
E01033464,Brent 010F,135,2045
E01033485,Brent 031H,131,1481
E01033486,Islington 011E,49,830
E01033487,Islington 011F,30,1055
E01033488,Islington 011G,64,972
E01033489,Islington 022G,26,1747
E01033490,Islington 022H,52,1463
E01033491,Islington 011H,87,1449
E01033492,Islington 011I,29,1211
E01033493,Islington 006F,22,1229
E01033494,Islington 006G,33,1236
E01033568,Kingston upon Thames 004F,39,1161
E01033569,Kingston upon Thames 004G,34,1335
E01033570,Richmond upon Thames 004G,59,1182
E01033571,Richmond upon Thames 004H,37,1073
E01033572,Barnet 030E,47,1235
E01033573,Barnet 030F,46,1401
E01033574,Newham 034F,30,1013
E01033575,Newham 034G,38,965
E01033576,Newham 034H,61,1098
E01033577,Newham 037E,49,1193
E01033578,Newham 013E,67,1079
E01033579,Newham 013F,53,1140
E01033580,Newham 037F,46,1346
E01033581,Newham 037G,113,1322
E01033582,Newham 037H,47,1161
E01033583,Newham 013G,154,2510
E01033584,Newham 034I,71,1109
E01033585,Newham 034J,162,1868
E01033586,Newham 013H,90,1103
E01033587,Barking and Dagenham 021E,102,1140
E01033588,Barking and Dagenham 021F,90,1061
E01033589,Redbridge 030H,101,1265
E01033590,Redbridge 019H,61,797
E01033591,Redbridge 030I,101,1364
E01033592,Redbridge 019I,66,1382
E01033593,Westminster 015F,57,910
E01033594,Westminster 015G,70,1176
E01033595,Westminster 013E,50,1054
E01033596,Westminster 013F,37,1005
E01033597,Westminster 023F,44,833
E01033598,Westminster 009F,64,887
E01033599,Westminster 023G,70,1062
E01033600,Westminster 007F,35,1041
E01033601,Westminster 009G,71,1095
E01033602,Westminster 009H,85,1116
E01033603,Westminster 009I,112,1108
E01033604,Westminster 009J,75,1010
E01033605,Westminster 009K,110,1452
E01033606,Westminster 014F,48,949
E01033607,Westminster 014G,32,992
E01033608,Westminster 007G,51,1236
E01033698,Hackney 021F,58,947
E01033699,Hackney 021G,89,1069
E01033700,Hackney 021H,94,1361
E01033701,Hackney 002F,130,1428
E01033702,Hackney 028C,68,839
E01033703,Hackney 010F,86,1114
E01033704,Hackney 023F,56,1376
E01033705,Hackney 028D,86,1012
E01033706,Hackney 027F,67,1402
E01033707,Hackney 021I,62,1136
E01033708,Hackney 027G,46,1528
E01033709,Hackney 027H,59,1397
E01033710,Hackney 028E,69,853
E01033711,Hackney 027I,34,1016
E01033712,Hackney 023G,96,1267
E01033713,Hackney 010G,94,1074
E01033724,Hillingdon 016F,79,4362
E01033725,Hillingdon 015F,94,1868
E01033726,Greenwich 034E,136,1698
E01033727,Greenwich 035B,108,2102
E01033728,Greenwich 035C,32,1069
E01033729,Greenwich 030E,78,2400
E01033730,Greenwich 035D,72,1013
E01033731,Greenwich 004E,33,876
E01033732,Greenwich 036D,41,842
E01033733,Greenwich 036E,27,965
E01033734,Greenwich 004F,56,1019
E01033735,Greenwich 004G,76,867
E01033736,Greenwich 004H,36,1001
E01033737,Greenwich 004I,85,1049
E01033738,Greenwich 037D,45,997
E01033739,Greenwich 002E,76,1047
E01033740,Greenwich 002F,73,1077
E01033741,Greenwich 002G,137,1901
E01033742,Greenwich 007F,90,1089
E01033743,Greenwich 002H,100,1262
E01033744,Greenwich 007G,104,1277
E01033745,Greenwich 002I,80,1204
E01033746,Greenwich 038E,35,1129
